,type,dir,id_labels,readable_labels,similarity_score,closest_id_label,closest_similarity_score,closest_readable_label,closest_prob
26,Beach,../Image/All_Cropped\Beach\4.jpg,"{'09428293-n': 0.7085252404212952, '09421951-n': 0.05818259343504906, '09332890-n': 0.032373130321502686, '02814860-n': 0.014658487401902676, '09399592-n': 0.012314505875110626, '02894605-n': 0.009684271179139614, '03976657-n': 0.006301383953541517, '09472597-n': 0.005877239629626274, '04592741-n': 0.004929893650114536, '09288635-n': 0.0045943050645291805}","{'seashore': 0.7085252404212952, 'sandbar': 0.05818259343504906, 'lakeside': 0.032373130321502686, 'beacon': 0.014658487401902676, 'promontory': 0.012314505875110626, 'breakwater': 0.009684271179139614, 'pole': 0.006301383953541517, 'volcano': 0.005877239629626274, 'wing': 0.004929893650114536, 'geyser': 0.0045943050645291805}","{'09428293-n': 0.25, '09421951-n': 0.16666666666666666, '09332890-n': 0.25, '02814860-n': 0.125, '09399592-n': 0.25, '02894605-n': 0.1111111111111111, '03976657-n': 0.1111111111111111, '09472597-n': 0.2, '04592741-n': 0.1111111111111111, '09288635-n': 0.25}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.7085252404212952
27,Beach,../Image/All_Cropped\Beach\5.jpg,"{'09428293-n': 0.7275727391242981, '09399592-n': 0.09000081568956375, '09332890-n': 0.07626514881849289, '09421951-n': 0.018033822998404503, '09468604-n': 0.011436396278440952, '09193705-n': 0.007268202491104603, '02894605-n': 0.005314080510288477, '09246464-n': 0.003158013569191098, '09288635-n': 0.002291335491463542, '03160309-n': 0.00202337559312582}","{'seashore': 0.7275727391242981, 'promontory': 0.09000081568956375, 'lakeside': 0.07626514881849289, 'sandbar': 0.018033822998404503, 'valley': 0.011436396278440952, 'alp': 0.007268202491104603, 'breakwater': 0.005314080510288477, 'cliff': 0.003158013569191098, 'geyser': 0.002291335491463542, 'dam': 0.00202337559312582}","{'09428293-n': 0.25, '09399592-n': 0.25, '09332890-n': 0.25, '09421951-n': 0.16666666666666666, '09468604-n': 0.25, '09193705-n': 0.2, '02894605-n': 0.1111111111111111, '09246464-n': 0.3333333333333333, '09288635-n': 0.25, '03160309-n': 0.1111111111111111}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.7275727391242981
28,Beach,../Image/All_Cropped\Beach\6.jpg,"{'09428293-n': 0.7362380027770996, '09332890-n': 0.046533048152923584, '09421951-n': 0.030990036204457283, '02814860-n': 0.010007379576563835, '02859443-n': 0.009663581848144531, '03933933-n': 0.009334662929177284, '02894605-n': 0.00782714318484068, '03126707-n': 0.005437880754470825, '03240683-n': 0.005421153269708157, '04606251-n': 0.004920382052659988}","{'seashore': 0.7362380027770996, 'lakeside': 0.046533048152923584, 'sandbar': 0.030990036204457283, 'beacon': 0.010007379576563835, 'boathouse': 0.009663581848144531, 'pier': 0.009334662929177284, 'breakwater': 0.00782714318484068, 'crane': 0.005437880754470825, 'drilling platform': 0.005421153269708157, 'wreck': 0.004920382052659988}","{'09428293-n': 0.25, '09332890-n': 0.25, '09421951-n': 0.16666666666666666, '02814860-n': 0.125, '02859443-n': 0.1, '03933933-n': 0.1111111111111111, '02894605-n': 0.1111111111111111, '03126707-n': 0.1111111111111111, '03240683-n': 0.09090909090909091, '04606251-n': 0.08333333333333333}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.7362380027770996
29,Beach,../Image/All_Cropped\Beach\7.jpg,"{'09421951-n': 0.4948742091655731, '09428293-n': 0.3264184892177582, '09332890-n': 0.04592381417751312, '09399592-n': 0.006235154811292887, '02894605-n': 0.0036619557067751884, '09288635-n': 0.0032419979106634855, '09256479-n': 0.0021113401744514704, '02814860-n': 0.0020415293984115124, '09468604-n': 0.0015238168416544795, '04273569-n': 0.0015128360828384757}","{'sandbar': 0.4948742091655731, 'seashore': 0.3264184892177582, 'lakeside': 0.04592381417751312, 'promontory': 0.006235154811292887, 'breakwater': 0.0036619557067751884, 'geyser': 0.0032419979106634855, 'coral reef': 0.0021113401744514704, 'beacon': 0.0020415293984115124, 'valley': 0.0015238168416544795, 'speedboat': 0.0015128360828384757}","{'09421951-n': 0.16666666666666666, '09428293-n': 0.25, '09332890-n': 0.25, '09399592-n': 0.25, '02894605-n': 0.1111111111111111, '09288635-n': 0.25, '09256479-n': 0.16666666666666666, '02814860-n': 0.125, '09468604-n': 0.25, '04273569-n': 0.07692307692307693}",09421951-n,0.16666666666666666,"sandbar, sand bar",0.4948742091655731
30,Beach,../Image/All_Cropped\Beach\8.jpg,"{'09428293-n': 0.4353746473789215, '09421951-n': 0.43441450595855713, '02894605-n': 0.0383756086230278, '09332890-n': 0.0281401127576828, '09399592-n': 0.00794833991676569, '02814860-n': 0.002139368327334523, '04273569-n': 0.001709207077510655, '04347754-n': 0.001368290395475924, '09288635-n': 0.001215209485962987, '03933933-n': 0.0009930687956511974}","{'seashore': 0.4353746473789215, 'sandbar': 0.43441450595855713, 'breakwater': 0.0383756086230278, 'lakeside': 0.0281401127576828, 'promontory': 0.00794833991676569, 'beacon': 0.002139368327334523, 'speedboat': 0.001709207077510655, 'submarine': 0.001368290395475924, 'geyser': 0.001215209485962987, 'pier': 0.0009930687956511974}","{'09428293-n': 0.25, '09421951-n': 0.16666666666666666, '02894605-n': 0.1111111111111111, '09332890-n': 0.25, '09399592-n': 0.25, '02814860-n': 0.125, '04273569-n': 0.07692307692307693, '04347754-n': 0.08333333333333333, '09288635-n': 0.25, '03933933-n': 0.1111111111111111}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.4353746473789215
31,Beach,../Image/All_Cropped\Beach\9.jpg,"{'09428293-n': 0.4174162447452545, '09468604-n': 0.03778015822172165, '09332890-n': 0.03735608607530594, '09421951-n': 0.03606022149324417, '03160309-n': 0.029900306835770607, '03388043-n': 0.02532036229968071, '03956157-n': 0.022030677646398544, '04033901-n': 0.017004508525133133, '04311004-n': 0.014133134856820107, '03781244-n': 0.012560802511870861}","{'seashore': 0.4174162447452545, 'valley': 0.03778015822172165, 'lakeside': 0.03735608607530594, 'sandbar': 0.03606022149324417, 'dam': 0.029900306835770607, 'fountain': 0.02532036229968071, 'planetarium': 0.022030677646398544, 'quill': 0.017004508525133133, 'steel arch bridge': 0.014133134856820107, 'monastery': 0.012560802511870861}","{'09428293-n': 0.25, '09468604-n': 0.25, '09332890-n': 0.25, '09421951-n': 0.16666666666666666, '03160309-n': 0.1111111111111111, '03388043-n': 0.14285714285714285, '03956157-n': 0.125, '04033901-n': 0.1, '04311004-n': 0.125, '03781244-n': 0.09090909090909091}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.4174162447452545
32,Mug,../Image/All_Cropped\Mug\1.jpg,"{'03063599-n': 0.15747679769992828, '03937543-n': 0.12108417600393295, '07930864-n': 0.03057563118636608, '03825788-n': 0.028311552479863167, '03314780-n': 0.020493458956480026, '04357314-n': 0.019964389503002167, '04579145-n': 0.014471283182501793, '04560804-n': 0.013631461188197136, '03843555-n': 0.011486761271953583, '03733805-n': 0.00935947522521019}","{'coffee mug': 0.15747679769992828, 'pill bottle': 0.12108417600393295, 'cup': 0.03057563118636608, 'nipple': 0.028311552479863167, 'face powder': 0.020493458956480026, 'sunscreen': 0.019964389503002167, 'whiskey jug': 0.014471283182501793, 'water jug': 0.013631461188197136, 'oil filter': 0.011486761271953583, 'measuring cup': 0.00935947522521019}","{'03063599-n': 1.0, '03937543-n': 0.16666666666666666, '07930864-n': 0.05555555555555555, '03825788-n': 0.09090909090909091, '03314780-n': 0.1111111111111111, '04357314-n': 0.1111111111111111, '04579145-n': 0.14285714285714285, '04560804-n': 0.14285714285714285, '03843555-n': 0.1111111111111111, '03733805-n': 0.14285714285714285}",03063599-n,1.0,coffee mug,0.15747679769992828
33,Mug,../Image/All_Cropped\Mug\10.jpg,"{'07930864-n': 0.3039180338382721, '03063599-n': 0.23316986858844757, '03733805-n': 0.049763210117816925, '03950228-n': 0.03481203690171242, '04560804-n': 0.03043271228671074, '07932039-n': 0.024926410987973213, '04579145-n': 0.024794647470116615, '03297495-n': 0.012193871662020683, '03063689-n': 0.008975899778306484, '07920052-n': 0.005754568614065647}","{'cup': 0.3039180338382721, 'coffee mug': 0.23316986858844757, 'measuring cup': 0.049763210117816925, 'pitcher': 0.03481203690171242, 'water jug': 0.03043271228671074, 'eggnog': 0.024926410987973213, 'whiskey jug': 0.024794647470116615, 'espresso maker': 0.012193871662020683, 'coffeepot': 0.008975899778306484, 'espresso': 0.005754568614065647}","{'07930864-n': 0.05555555555555555, '03063599-n': 1.0, '03733805-n': 0.14285714285714285, '03950228-n': 0.2, '04560804-n': 0.14285714285714285, '07932039-n': 0.05555555555555555, '04579145-n': 0.14285714285714285, '03297495-n': 0.06666666666666667, '03063689-n': 0.16666666666666666, '07920052-n': 0.0625}",03063599-n,1.0,coffee mug,0.23316986858844757
34,Mug,../Image/All_Cropped\Mug\11.jpg,"{'04560804-n': 0.18175137042999268, '03764736-n': 0.1329963058233261, '03950228-n': 0.1232113391160965, '03063599-n': 0.06382580101490021, '07930864-n': 0.05473317950963974, '03063689-n': 0.05116671323776245, '04579432-n': 0.04786358028650284, '04579145-n': 0.045693859457969666, '02951585-n': 0.02601713128387928, '03825788-n': 0.023629864677786827}","{'water jug': 0.18175137042999268, 'milk can': 0.1329963058233261, 'pitcher': 0.1232113391160965, 'coffee mug': 0.06382580101490021, 'cup': 0.05473317950963974, 'coffeepot': 0.05116671323776245, 'whistle': 0.04786358028650284, 'whiskey jug': 0.045693859457969666, 'can opener': 0.02601713128387928, 'nipple': 0.023629864677786827}","{'04560804-n': 0.14285714285714285, '03764736-n': 0.14285714285714285, '03950228-n': 0.2, '03063599-n': 1.0, '07930864-n': 0.05555555555555555, '03063689-n': 0.16666666666666666, '04579432-n': 0.1111111111111111, '04579145-n': 0.14285714285714285, '02951585-n': 0.09090909090909091, '03825788-n': 0.09090909090909091}",03063599-n,1.0,coffee mug,0.06382580101490021
35,Mug,../Image/All_Cropped\Mug\12.jpg,"{'07930864-n': 0.12811122834682465, '03063599-n': 0.095048688352108, '03733805-n': 0.06184682622551918, '04560804-n': 0.053927943110466, '03297495-n': 0.03021770529448986, '03950228-n': 0.029677940532565117, '03063689-n': 0.026269562542438507, '03062245-n': 0.02396715059876442, '04579145-n': 0.02301054820418358, '03887697-n': 0.013451974838972092}","{'cup': 0.12811122834682465, 'coffee mug': 0.095048688352108, 'measuring cup': 0.06184682622551918, 'water jug': 0.053927943110466, 'espresso maker': 0.03021770529448986, 'pitcher': 0.029677940532565117, 'coffeepot': 0.026269562542438507, 'cocktail shaker': 0.02396715059876442, 'whiskey jug': 0.02301054820418358, 'paper towel': 0.013451974838972092}","{'07930864-n': 0.05555555555555555, '03063599-n': 1.0, '03733805-n': 0.14285714285714285, '04560804-n': 0.14285714285714285, '03297495-n': 0.06666666666666667, '03950228-n': 0.2, '03063689-n': 0.16666666666666666, '03062245-n': 0.14285714285714285, '04579145-n': 0.14285714285714285, '03887697-n': 0.09090909090909091}",03063599-n,1.0,coffee mug,0.095048688352108
36,Mug,../Image/All_Cropped\Mug\13.jpg,"{'07930864-n': 0.3772403597831726, '07920052-n': 0.1308620721101761, '02823750-n': 0.0607728473842144, '03063599-n': 0.04898032546043396, '04560804-n': 0.0470113568007946, '03950228-n': 0.031133048236370087, '03733805-n': 0.026169467717409134, '07892512-n': 0.020349979400634766, '07932039-n': 0.01351502351462841, '02815834-n': 0.013185132294893265}","{'cup': 0.3772403597831726, 'espresso': 0.1308620721101761, 'beer glass': 0.0607728473842144, 'coffee mug': 0.04898032546043396, 'water jug': 0.0470113568007946, 'pitcher': 0.031133048236370087, 'measuring cup': 0.026169467717409134, 'red wine': 0.020349979400634766, 'eggnog': 0.01351502351462841, 'beaker': 0.013185132294893265}","{'07930864-n': 0.05555555555555555, '07920052-n': 0.0625, '02823750-n': 0.14285714285714285, '03063599-n': 1.0, '04560804-n': 0.14285714285714285, '03950228-n': 0.2, '03733805-n': 0.14285714285714285, '07892512-n': 0.058823529411764705, '07932039-n': 0.05555555555555555, '02815834-n': 0.16666666666666666}",03063599-n,1.0,coffee mug,0.04898032546043396
37,Mug,../Image/All_Cropped\Mug\14.jpg,"{'03063599-n': 0.11847701668739319, '07930864-n': 0.09723711758852005, '03297495-n': 0.07976192235946655, '03063689-n': 0.07043547928333282, '04579145-n': 0.06126059964299202, '04560804-n': 0.05576099082827568, '03733805-n': 0.049005720764398575, '03133878-n': 0.04593760520219803, '03992509-n': 0.04362655431032181, '03764736-n': 0.0411732941865921}","{'coffee mug': 0.11847701668739319, 'cup': 0.09723711758852005, 'espresso maker': 0.07976192235946655, 'coffeepot': 0.07043547928333282, 'whiskey jug': 0.06126059964299202, 'water jug': 0.05576099082827568, 'measuring cup': 0.049005720764398575, 'Crock Pot': 0.04593760520219803, ""potter's wheel"": 0.04362655431032181, 'milk can': 0.0411732941865921}","{'03063599-n': 1.0, '07930864-n': 0.05555555555555555, '03297495-n': 0.06666666666666667, '03063689-n': 0.16666666666666666, '04579145-n': 0.14285714285714285, '04560804-n': 0.14285714285714285, '03733805-n': 0.14285714285714285, '03133878-n': 0.08333333333333333, '03992509-n': 0.08333333333333333, '03764736-n': 0.14285714285714285}",03063599-n,1.0,coffee mug,0.11847701668739319
38,Mug,../Image/All_Cropped\Mug\15.jpg,"{'03063599-n': 0.20588524639606476, '07930864-n': 0.13634762167930603, '03733805-n': 0.07407441735267639, '03992509-n': 0.03838939219713211, '02909870-n': 0.03755616769194603, '04560804-n': 0.03331565856933594, '03297495-n': 0.020678816363215446, '03950228-n': 0.019785331562161446, '03063689-n': 0.015817278996109962, '02948072-n': 0.014522367157042027}","{'coffee mug': 0.20588524639606476, 'cup': 0.13634762167930603, 'measuring cup': 0.07407441735267639, ""potter's wheel"": 0.03838939219713211, 'bucket': 0.03755616769194603, 'water jug': 0.03331565856933594, 'espresso maker': 0.020678816363215446, 'pitcher': 0.019785331562161446, 'coffeepot': 0.015817278996109962, 'candle': 0.014522367157042027}","{'03063599-n': 1.0, '07930864-n': 0.05555555555555555, '03733805-n': 0.14285714285714285, '03992509-n': 0.08333333333333333, '02909870-n': 0.2, '04560804-n': 0.14285714285714285, '03297495-n': 0.06666666666666667, '03950228-n': 0.2, '03063689-n': 0.16666666666666666, '02948072-n': 0.1}",03063599-n,1.0,coffee mug,0.20588524639606476
39,Mug,../Image/All_Cropped\Mug\16.jpg,"{'03063599-n': 0.15886391699314117, '07930864-n': 0.15309129655361176, '03733805-n': 0.08702053129673004, '03950228-n': 0.05689246952533722, '04560804-n': 0.036649189889431, '04579145-n': 0.0344947874546051, '03063689-n': 0.020583776757121086, '07920052-n': 0.011378210969269276, '03297495-n': 0.008610554039478302, '03062245-n': 0.007683797739446163}","{'coffee mug': 0.15886391699314117, 'cup': 0.15309129655361176, 'measuring cup': 0.08702053129673004, 'pitcher': 0.05689246952533722, 'water jug': 0.036649189889431, 'whiskey jug': 0.0344947874546051, 'coffeepot': 0.020583776757121086, 'espresso': 0.011378210969269276, 'espresso maker': 0.008610554039478302, 'cocktail shaker': 0.007683797739446163}","{'03063599-n': 1.0, '07930864-n': 0.05555555555555555, '03733805-n': 0.14285714285714285, '03950228-n': 0.2, '04560804-n': 0.14285714285714285, '04579145-n': 0.14285714285714285, '03063689-n': 0.16666666666666666, '07920052-n': 0.0625, '03297495-n': 0.06666666666666667, '03062245-n': 0.14285714285714285}",03063599-n,1.0,coffee mug,0.15886391699314117
40,Mug,../Image/All_Cropped\Mug\2.jpeg,"{'03063599-n': 0.23079971969127655, '07930864-n': 0.2101667821407318, '03950228-n': 0.08651375025510788, '04560804-n': 0.08009203523397446, '03733805-n': 0.048067230731248856, '03063689-n': 0.01879424974322319, '04579145-n': 0.01839277148246765, '03297495-n': 0.01087892334908247, '07932039-n': 0.006640291307121515, '07920052-n': 0.0058387150056660175}","{'coffee mug': 0.23079971969127655, 'cup': 0.2101667821407318, 'pitcher': 0.08651375025510788, 'water jug': 0.08009203523397446, 'measuring cup': 0.048067230731248856, 'coffeepot': 0.01879424974322319, 'whiskey jug': 0.01839277148246765, 'espresso maker': 0.01087892334908247, 'eggnog': 0.006640291307121515, 'espresso': 0.0058387150056660175}","{'03063599-n': 1.0, '07930864-n': 0.05555555555555555, '03950228-n': 0.2, '04560804-n': 0.14285714285714285, '03733805-n': 0.14285714285714285, '03063689-n': 0.16666666666666666, '04579145-n': 0.14285714285714285, '03297495-n': 0.06666666666666667, '07932039-n': 0.05555555555555555, '07920052-n': 0.0625}",03063599-n,1.0,coffee mug,0.23079971969127655
41,Mug,../Image/All_Cropped\Mug\3.jpg,"{'03775546-n': 0.16050858795642853, '02808440-n': 0.069707952439785, '04553703-n': 0.0504227913916111, '03786901-n': 0.05040666460990906, '04493381-n': 0.035272929817438126, '04263257-n': 0.03432011231780052, '04447861-n': 0.03361408784985542, '07930864-n': 0.014951719902455807, '02909870-n': 0.012439766898751259, '02457408-n': 0.011099126189947128}","{'mixing bowl': 0.16050858795642853, 'bathtub': 0.069707952439785, 'washbasin': 0.0504227913916111, 'mortar': 0.05040666460990906, 'tub': 0.035272929817438126, 'soup bowl': 0.03432011231780052, 'toilet seat': 0.03361408784985542, 'cup': 0.014951719902455807, 'bucket': 0.012439766898751259, 'three-toed sloth': 0.011099126189947128}","{'03775546-n': 0.125, '02808440-n': 0.2, '04553703-n': 0.16666666666666666, '03786901-n': 0.2, '04493381-n': 0.2, '04263257-n': 0.125, '04447861-n': 0.1, '07930864-n': 0.05555555555555555, '02909870-n': 0.2, '02457408-n': 0.05555555555555555}",03775546-n,0.125,mixing bowl,0.16050858795642853
42,Mug,../Image/All_Cropped\Mug\4.jpg,"{'03950228-n': 0.05931773781776428, '03063599-n': 0.05223788321018219, '04579145-n': 0.040470629930496216, '03532672-n': 0.03800629451870918, '02910353-n': 0.03168223053216934, '07930864-n': 0.03038768656551838, '04560804-n': 0.028531212359666824, '03527444-n': 0.024418309330940247, '03733805-n': 0.019155817106366158, '04447861-n': 0.01833648979663849}","{'pitcher': 0.05931773781776428, 'coffee mug': 0.05223788321018219, 'whiskey jug': 0.040470629930496216, 'hook': 0.03800629451870918, 'buckle': 0.03168223053216934, 'cup': 0.03038768656551838, 'water jug': 0.028531212359666824, 'holster': 0.024418309330940247, 'measuring cup': 0.019155817106366158, 'toilet seat': 0.01833648979663849}","{'03950228-n': 0.2, '03063599-n': 1.0, '04579145-n': 0.14285714285714285, '03532672-n': 0.1, '02910353-n': 0.1, '07930864-n': 0.05555555555555555, '04560804-n': 0.14285714285714285, '03527444-n': 0.09090909090909091, '03733805-n': 0.14285714285714285, '04447861-n': 0.1}",03063599-n,1.0,coffee mug,0.05223788321018219
43,Mug,../Image/All_Cropped\Mug\5.jpg,"{'07930864-n': 0.1908711940050125, '03063599-n': 0.1192808449268341, '07920052-n': 0.050018150359392166, '07932039-n': 0.027027012780308723, '03063689-n': 0.025622837245464325, '03297495-n': 0.019831622019410133, '04560804-n': 0.013558955863118172, '03775546-n': 0.013292842544615269, '02823750-n': 0.011121357791125774, '03733805-n': 0.00707590114325285}","{'cup': 0.1908711940050125, 'coffee mug': 0.1192808449268341, 'espresso': 0.050018150359392166, 'eggnog': 0.027027012780308723, 'coffeepot': 0.025622837245464325, 'espresso maker': 0.019831622019410133, 'water jug': 0.013558955863118172, 'mixing bowl': 0.013292842544615269, 'beer glass': 0.011121357791125774, 'measuring cup': 0.00707590114325285}","{'07930864-n': 0.05555555555555555, '03063599-n': 1.0, '07920052-n': 0.0625, '07932039-n': 0.05555555555555555, '03063689-n': 0.16666666666666666, '03297495-n': 0.06666666666666667, '04560804-n': 0.14285714285714285, '03775546-n': 0.125, '02823750-n': 0.14285714285714285, '03733805-n': 0.14285714285714285}",03063599-n,1.0,coffee mug,0.1192808449268341
44,Mug,../Image/All_Cropped\Mug\6.jpg,"{'07930864-n': 0.15041138231754303, '03063599-n': 0.11574314534664154, '03733805-n': 0.10892035067081451, '02815834-n': 0.08222170174121857, '04560804-n': 0.05388709530234337, '04579145-n': 0.032590147107839584, '03950228-n': 0.026776866987347603, '02823750-n': 0.024417027831077576, '03825788-n': 0.014151540584862232, '07920052-n': 0.012717833742499352}","{'cup': 0.15041138231754303, 'coffee mug': 0.11574314534664154, 'measuring cup': 0.10892035067081451, 'beaker': 0.08222170174121857, 'water jug': 0.05388709530234337, 'whiskey jug': 0.032590147107839584, 'pitcher': 0.026776866987347603, 'beer glass': 0.024417027831077576, 'nipple': 0.014151540584862232, 'espresso': 0.012717833742499352}","{'07930864-n': 0.05555555555555555, '03063599-n': 1.0, '03733805-n': 0.14285714285714285, '02815834-n': 0.16666666666666666, '04560804-n': 0.14285714285714285, '04579145-n': 0.14285714285714285, '03950228-n': 0.2, '02823750-n': 0.14285714285714285, '03825788-n': 0.09090909090909091, '07920052-n': 0.0625}",03063599-n,1.0,coffee mug,0.11574314534664154
45,Mug,../Image/All_Cropped\Mug\7.jpg,"{'07920052-n': 0.0576106533408165, '04579145-n': 0.037461165338754654, '03063599-n': 0.03743886202573776, '07932039-n': 0.03388006612658501, '07930864-n': 0.017894219607114792, '03733805-n': 0.01563909649848938, '02948072-n': 0.013295214623212814, '07584110-n': 0.012897665612399578, '03786901-n': 0.011323859915137291, '07836838-n': 0.005998686421662569}","{'espresso': 0.0576106533408165, 'whiskey jug': 0.037461165338754654, 'coffee mug': 0.03743886202573776, 'eggnog': 0.03388006612658501, 'cup': 0.017894219607114792, 'measuring cup': 0.01563909649848938, 'candle': 0.013295214623212814, 'consomme': 0.012897665612399578, 'mortar': 0.011323859915137291, 'chocolate sauce': 0.005998686421662569}","{'07920052-n': 0.0625, '04579145-n': 0.14285714285714285, '03063599-n': 1.0, '07932039-n': 0.05555555555555555, '07930864-n': 0.05555555555555555, '03733805-n': 0.14285714285714285, '02948072-n': 0.1, '07584110-n': 0.058823529411764705, '03786901-n': 0.2, '07836838-n': 0.05263157894736842}",03063599-n,1.0,coffee mug,0.03743886202573776
46,Mug,../Image/All_Cropped\Mug\8.jpg,"{'03063599-n': 0.4565552771091461, '07930864-n': 0.40321728587150574, '03950228-n': 0.02935764379799366, '04560804-n': 0.019811837002635002, '03063689-n': 0.012480592355132103, '03733805-n': 0.010534422472119331, '04579145-n': 0.007530616130679846, '04398044-n': 0.0033254388254135847, '03297495-n': 0.0032474431209266186, '07920052-n': 0.002587529830634594}","{'coffee mug': 0.4565552771091461, 'cup': 0.40321728587150574, 'pitcher': 0.02935764379799366, 'water jug': 0.019811837002635002, 'coffeepot': 0.012480592355132103, 'measuring cup': 0.010534422472119331, 'whiskey jug': 0.007530616130679846, 'teapot': 0.0033254388254135847, 'espresso maker': 0.0032474431209266186, 'espresso': 0.002587529830634594}","{'03063599-n': 1.0, '07930864-n': 0.05555555555555555, '03950228-n': 0.2, '04560804-n': 0.14285714285714285, '03063689-n': 0.16666666666666666, '03733805-n': 0.14285714285714285, '04579145-n': 0.14285714285714285, '04398044-n': 0.16666666666666666, '03297495-n': 0.06666666666666667, '07920052-n': 0.0625}",03063599-n,1.0,coffee mug,0.4565552771091461
47,Mug,../Image/All_Cropped\Mug\9.jpeg,"{'07930864-n': 0.3344729244709015, '03950228-n': 0.13282367587089539, '03063599-n': 0.06625403463840485, '04560804-n': 0.04029378294944763, '04553703-n': 0.02841849811375141, '04447861-n': 0.015277453698217869, '03786901-n': 0.013317825272679329, '03063689-n': 0.010388449765741825, '04522168-n': 0.008429909124970436, '04476259-n': 0.0070086573250591755}","{'cup': 0.3344729244709015, 'pitcher': 0.13282367587089539, 'coffee mug': 0.06625403463840485, 'water jug': 0.04029378294944763, 'washbasin': 0.02841849811375141, 'toilet seat': 0.015277453698217869, 'mortar': 0.013317825272679329, 'coffeepot': 0.010388449765741825, 'vase': 0.008429909124970436, 'tray': 0.0070086573250591755}","{'07930864-n': 0.05555555555555555, '03950228-n': 0.2, '03063599-n': 1.0, '04560804-n': 0.14285714285714285, '04553703-n': 0.16666666666666666, '04447861-n': 0.1, '03786901-n': 0.2, '03063689-n': 0.16666666666666666, '04522168-n': 0.16666666666666666, '04476259-n': 0.14285714285714285}",03063599-n,1.0,coffee mug,0.06625403463840485
48,Banana,../Image/All_Cropped\Banana\1.jpg,"{'07753592-n': 0.9984205961227417, '07716906-n': 0.0004181704134680331, '03461385-n': 0.00019709278421942145, '07716358-n': 9.980872710002586e-05, '07747607-n': 8.842167153488845e-05, '07753275-n': 8.692546543898061e-05, '07718472-n': 7.164593989728019e-05, '07717556-n': 6.998526077950373e-05, '12144580-n': 6.665327964583412e-05, '11939491-n': 5.815814802190289e-05}","{'banana': 0.9984205961227417, 'spaghetti squash': 0.0004181704134680331, 'grocery store': 0.00019709278421942145, 'zucchini': 9.980872710002586e-05, 'orange': 8.842167153488845e-05, 'pineapple': 8.692546543898061e-05, 'cucumber': 7.164593989728019e-05, 'butternut squash': 6.998526077950373e-05, 'corn': 6.665327964583412e-05, 'daisy': 5.815814802190289e-05}","{'07753592-n': 1.0, '07716906-n': 0.14285714285714285, '03461385-n': 0.06666666666666667, '07716358-n': 0.14285714285714285, '07747607-n': 0.25, '07753275-n': 0.3333333333333333, '07718472-n': 0.2, '07717556-n': 0.14285714285714285, '12144580-n': 0.14285714285714285, '11939491-n': 0.0625}",07753592-n,1.0,banana,0.9984205961227417
49,Banana,../Image/All_Cropped\Banana\10.jpg,"{'07753592-n': 0.5690057277679443, '03532672-n': 0.09540873020887375, '03109150-n': 0.02273094281554222, '01930112-n': 0.02181950956583023, '02526121-n': 0.017923103645443916, '03840681-n': 0.009847714565694332, '03047690-n': 0.009458702988922596, '01945685-n': 0.008099605329334736, '03786901-n': 0.007753828074783087, '07717556-n': 0.006538107059895992}","{'banana': 0.5690057277679443, 'hook': 0.09540873020887375, 'corkscrew': 0.02273094281554222, 'nematode': 0.02181950956583023, 'eel': 0.017923103645443916, 'ocarina': 0.009847714565694332, 'clog': 0.009458702988922596, 'slug': 0.008099605329334736, 'mortar': 0.007753828074783087, 'butternut squash': 0.006538107059895992}","{'07753592-n': 1.0, '03532672-n': 0.07142857142857142, '03109150-n': 0.0625, '01930112-n': 0.07142857142857142, '02526121-n': 0.05263157894736842, '03840681-n': 0.07142857142857142, '03047690-n': 0.08333333333333333, '01945685-n': 0.06666666666666667, '03786901-n': 0.07692307692307693, '07717556-n': 0.14285714285714285}",07753592-n,1.0,banana,0.5690057277679443
50,Banana,../Image/All_Cropped\Banana\11.jpg,"{'07753592-n': 0.22560974955558777, '03047690-n': 0.15310555696487427, '03680355-n': 0.10233470052480698, '03124043-n': 0.05479280278086662, '03532672-n': 0.04977552220225334, '04254777-n': 0.02004845254123211, '04133789-n': 0.018353166058659554, '07718472-n': 0.014139026403427124, '03109150-n': 0.01142492052167654, '04200800-n': 0.009733088314533234}","{'banana': 0.22560974955558777, 'clog': 0.15310555696487427, 'Loafer': 0.10233470052480698, 'cowboy boot': 0.05479280278086662, 'hook': 0.04977552220225334, 'sock': 0.02004845254123211, 'sandal': 0.018353166058659554, 'cucumber': 0.014139026403427124, 'corkscrew': 0.01142492052167654, 'shoe shop': 0.009733088314533234}","{'07753592-n': 1.0, '03047690-n': 0.08333333333333333, '03680355-n': 0.07692307692307693, '03124043-n': 0.07692307692307693, '03532672-n': 0.07142857142857142, '04254777-n': 0.07142857142857142, '04133789-n': 0.07692307692307693, '07718472-n': 0.2, '03109150-n': 0.0625, '04200800-n': 0.06666666666666667}",07753592-n,1.0,banana,0.22560974955558777
