,type,dir,id_labels,readable_labels,similarity_score,closest_id_label,closest_similarity_score,closest_readable_label,closest_prob
25,Beach,../Image/All_Cropped\Beach\3.jpg,"{'09428293-n': 0.564233124256134, '09421951-n': 0.14466705918312073, '09332890-n': 0.07736007869243622, '04606251-n': 0.03128848969936371, '02894605-n': 0.028108973056077957, '09288635-n': 0.022936908528208733, '09399592-n': 0.01892654225230217, '02687172-n': 0.008873509243130684, '09246464-n': 0.006371291354298592, '02859443-n': 0.0043678442016243935}","{'seashore': 0.564233124256134, 'sandbar': 0.14466705918312073, 'lakeside': 0.07736007869243622, 'wreck': 0.03128848969936371, 'breakwater': 0.028108973056077957, 'geyser': 0.022936908528208733, 'promontory': 0.01892654225230217, 'aircraft carrier': 0.008873509243130684, 'cliff': 0.006371291354298592, 'boathouse': 0.0043678442016243935}","{'09428293-n': 0.25, '09421951-n': 0.16666666666666666, '09332890-n': 0.25, '04606251-n': 0.08333333333333333, '02894605-n': 0.1111111111111111, '09288635-n': 0.25, '09399592-n': 0.25, '02687172-n': 0.09090909090909091, '09246464-n': 0.3333333333333333, '02859443-n': 0.1}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.564233124256134
26,Beach,../Image/All_Cropped\Beach\4.jpg,"{'09428293-n': 0.3368321359157562, '02980441-n': 0.11432529985904694, '02814860-n': 0.037055954337120056, '03673027-n': 0.03386053442955017, '03240683-n': 0.0293573010712862, '09332890-n': 0.029210764914751053, '09421951-n': 0.021709410473704338, '09288635-n': 0.020672377198934555, '04266014-n': 0.019595419988036156, '03933933-n': 0.017542017623782158}","{'seashore': 0.3368321359157562, 'castle': 0.11432529985904694, 'beacon': 0.037055954337120056, 'liner': 0.03386053442955017, 'drilling platform': 0.0293573010712862, 'lakeside': 0.029210764914751053, 'sandbar': 0.021709410473704338, 'geyser': 0.020672377198934555, 'space shuttle': 0.019595419988036156, 'pier': 0.017542017623782158}","{'09428293-n': 0.25, '02980441-n': 0.1111111111111111, '02814860-n': 0.125, '03673027-n': 0.07692307692307693, '03240683-n': 0.09090909090909091, '09332890-n': 0.25, '09421951-n': 0.16666666666666666, '09288635-n': 0.25, '04266014-n': 0.1, '03933933-n': 0.1111111111111111}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.3368321359157562
27,Beach,../Image/All_Cropped\Beach\5.jpg,"{'09428293-n': 0.8707303404808044, '09399592-n': 0.0836225152015686, '02687172-n': 0.008059591986238956, '09332890-n': 0.005574491340667009, '09421951-n': 0.004686503205448389, '03673027-n': 0.004115742165595293, '03216828-n': 0.003304695477709174, '02894605-n': 0.002397309523075819, '09193705-n': 0.002156610833480954, '09468604-n': 0.0019263805588707328}","{'seashore': 0.8707303404808044, 'promontory': 0.0836225152015686, 'aircraft carrier': 0.008059591986238956, 'lakeside': 0.005574491340667009, 'sandbar': 0.004686503205448389, 'liner': 0.004115742165595293, 'dock': 0.003304695477709174, 'breakwater': 0.002397309523075819, 'alp': 0.002156610833480954, 'valley': 0.0019263805588707328}","{'09428293-n': 0.25, '09399592-n': 0.25, '02687172-n': 0.09090909090909091, '09332890-n': 0.25, '09421951-n': 0.16666666666666666, '03673027-n': 0.07692307692307693, '03216828-n': 0.125, '02894605-n': 0.1111111111111111, '09193705-n': 0.2, '09468604-n': 0.25}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.8707303404808044
28,Beach,../Image/All_Cropped\Beach\6.jpg,"{'04515003-n': 0.13185693323612213, '03891251-n': 0.12089837342500687, '09332890-n': 0.052035048604011536, '09428293-n': 0.04570077359676361, '02690373-n': 0.042538657784461975, '04485082-n': 0.0381043367087841, '03216828-n': 0.030852803960442543, '03899768-n': 0.02768460102379322, '03933933-n': 0.02663712576031685, '04604644-n': 0.018978236243128777}","{'upright': 0.13185693323612213, 'park bench': 0.12089837342500687, 'lakeside': 0.052035048604011536, 'seashore': 0.04570077359676361, 'airliner': 0.042538657784461975, 'tripod': 0.0381043367087841, 'dock': 0.030852803960442543, 'patio': 0.02768460102379322, 'pier': 0.02663712576031685, 'worm fence': 0.018978236243128777}","{'04515003-n': 0.09090909090909091, '03891251-n': 0.09090909090909091, '09332890-n': 0.25, '09428293-n': 0.25, '02690373-n': 0.07692307692307693, '04485082-n': 0.1, '03216828-n': 0.125, '03899768-n': 0.125, '03933933-n': 0.1111111111111111, '04604644-n': 0.09090909090909091}",04515003-n,0.09090909090909091,"upright, upright piano",0.13185693323612213
29,Beach,../Image/All_Cropped\Beach\7.jpg,"{'09428293-n': 0.6542993187904358, '09421951-n': 0.24919073283672333, '09332890-n': 0.023420074954628944, '03899768-n': 0.0066766818054020405, '03733281-n': 0.004176383838057518, '02894605-n': 0.0031820922158658504, '04136333-n': 0.0025563808158040047, '09399592-n': 0.002252009464427829, '03956157-n': 0.0021607994567602873, '04493381-n': 0.002104231622070074}","{'seashore': 0.6542993187904358, 'sandbar': 0.24919073283672333, 'lakeside': 0.023420074954628944, 'patio': 0.0066766818054020405, 'maze': 0.004176383838057518, 'breakwater': 0.0031820922158658504, 'sarong': 0.0025563808158040047, 'promontory': 0.002252009464427829, 'planetarium': 0.0021607994567602873, 'tub': 0.002104231622070074}","{'09428293-n': 0.25, '09421951-n': 0.16666666666666666, '09332890-n': 0.25, '03899768-n': 0.125, '03733281-n': 0.125, '02894605-n': 0.1111111111111111, '04136333-n': 0.1, '09399592-n': 0.25, '03956157-n': 0.125, '04493381-n': 0.1111111111111111}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.6542993187904358
30,Beach,../Image/All_Cropped\Beach\8.jpg,"{'09428293-n': 0.3263419568538666, '09421951-n': 0.24422681331634521, '02894605-n': 0.22576498985290527, '03933933-n': 0.047250669449567795, '04366367-n': 0.02785363234579563, '09332890-n': 0.024893678724765778, '03160309-n': 0.022175850346684456, '09399592-n': 0.014325493946671486, '03344393-n': 0.006080362014472485, '03216828-n': 0.0055075641721487045}","{'seashore': 0.3263419568538666, 'sandbar': 0.24422681331634521, 'breakwater': 0.22576498985290527, 'pier': 0.047250669449567795, 'suspension bridge': 0.02785363234579563, 'lakeside': 0.024893678724765778, 'dam': 0.022175850346684456, 'promontory': 0.014325493946671486, 'fireboat': 0.006080362014472485, 'dock': 0.0055075641721487045}","{'09428293-n': 0.25, '09421951-n': 0.16666666666666666, '02894605-n': 0.1111111111111111, '03933933-n': 0.1111111111111111, '04366367-n': 0.125, '09332890-n': 0.25, '03160309-n': 0.1111111111111111, '09399592-n': 0.25, '03344393-n': 0.08333333333333333, '03216828-n': 0.125}",09428293-n,0.25,"seashore, coast, seacoast, sea-coast",0.3263419568538666
31,Beach,../Image/All_Cropped\Beach\9.jpg,"{'04417672-n': 0.46533799171447754, '09428293-n': 0.12958991527557373, '04311004-n': 0.10407373309135437, '04371430-n': 0.05733887106180191, '03388043-n': 0.038752563297748566, '09256479-n': 0.03103961981832981, '02077923-n': 0.019587164744734764, '04366367-n': 0.012118390761315823, '01677366-n': 0.011756961233913898, '03899768-n': 0.009969571605324745}","{'thatch': 0.46533799171447754, 'seashore': 0.12958991527557373, 'steel arch bridge': 0.10407373309135437, 'swimming trunks': 0.05733887106180191, 'fountain': 0.038752563297748566, 'coral reef': 0.03103961981832981, 'sea lion': 0.019587164744734764, 'suspension bridge': 0.012118390761315823, 'common iguana': 0.011756961233913898, 'patio': 0.009969571605324745}","{'04417672-n': 0.1111111111111111, '09428293-n': 0.25, '04311004-n': 0.125, '04371430-n': 0.1, '03388043-n': 0.14285714285714285, '09256479-n': 0.16666666666666666, '02077923-n': 0.0625, '04366367-n': 0.125, '01677366-n': 0.06666666666666667, '03899768-n': 0.125}",04417672-n,0.1111111111111111,"thatch, thatched roof",0.46533799171447754
32,Mug,../Image/All_Cropped\Mug\1.jpg,"{'03937543-n': 0.8951497673988342, '03063599-n': 0.025310371071100235, '04357314-n': 0.024365782737731934, '04560804-n': 0.011552159674465656, '03733805-n': 0.010923042893409729, '03690938-n': 0.010480372235178947, '03825788-n': 0.0038937057834118605, '04557648-n': 0.0030430532060563564, '03887697-n': 0.002410177607089281, '07930864-n': 0.0018286540871486068}","{'pill bottle': 0.8951497673988342, 'coffee mug': 0.025310371071100235, 'sunscreen': 0.024365782737731934, 'water jug': 0.011552159674465656, 'measuring cup': 0.010923042893409729, 'lotion': 0.010480372235178947, 'nipple': 0.0038937057834118605, 'water bottle': 0.0030430532060563564, 'paper towel': 0.002410177607089281, 'cup': 0.0018286540871486068}","{'03937543-n': 0.16666666666666666, '03063599-n': 1.0, '04357314-n': 0.1111111111111111, '04560804-n': 0.14285714285714285, '03733805-n': 0.14285714285714285, '03690938-n': 0.125, '03825788-n': 0.09090909090909091, '04557648-n': 0.16666666666666666, '03887697-n': 0.09090909090909091, '07930864-n': 0.05555555555555555}",03063599-n,1.0,coffee mug,0.025310371071100235
33,Mug,../Image/All_Cropped\Mug\10.jpg,"{'07930864-n': 0.4598053991794586, '03063689-n': 0.20928657054901123, '03775546-n': 0.08348377794027328, '04560804-n': 0.04240798205137253, '04398044-n': 0.0368645153939724, '03063599-n': 0.02922520786523819, '03950228-n': 0.025887928903102875, '15075141-n': 0.02453817054629326, '04447861-n': 0.023950139060616493, '04522168-n': 0.01099945418536663}","{'cup': 0.4598053991794586, 'coffeepot': 0.20928657054901123, 'mixing bowl': 0.08348377794027328, 'water jug': 0.04240798205137253, 'teapot': 0.0368645153939724, 'coffee mug': 0.02922520786523819, 'pitcher': 0.025887928903102875, 'toilet tissue': 0.02453817054629326, 'toilet seat': 0.023950139060616493, 'vase': 0.01099945418536663}","{'07930864-n': 0.05555555555555555, '03063689-n': 0.16666666666666666, '03775546-n': 0.125, '04560804-n': 0.14285714285714285, '04398044-n': 0.16666666666666666, '03063599-n': 1.0, '03950228-n': 0.2, '15075141-n': 0.0625, '04447861-n': 0.1, '04522168-n': 0.16666666666666666}",03063599-n,1.0,coffee mug,0.02922520786523819
34,Mug,../Image/All_Cropped\Mug\11.jpg,"{'03950228-n': 0.11331038177013397, '03047690-n': 0.061493322253227234, '04026417-n': 0.04580511897802353, '03063599-n': 0.039257511496543884, '04398044-n': 0.03924201428890228, '03063689-n': 0.03896883875131607, '03724870-n': 0.03699582815170288, '03916031-n': 0.03299253433942795, '04560804-n': 0.031376294791698456, '04476259-n': 0.025432512164115906}","{'pitcher': 0.11331038177013397, 'clog': 0.061493322253227234, 'purse': 0.04580511897802353, 'coffee mug': 0.039257511496543884, 'teapot': 0.03924201428890228, 'coffeepot': 0.03896883875131607, 'mask': 0.03699582815170288, 'perfume': 0.03299253433942795, 'water jug': 0.031376294791698456, 'tray': 0.025432512164115906}","{'03950228-n': 0.2, '03047690-n': 0.1, '04026417-n': 0.14285714285714285, '03063599-n': 1.0, '04398044-n': 0.16666666666666666, '03063689-n': 0.16666666666666666, '03724870-n': 0.1111111111111111, '03916031-n': 0.125, '04560804-n': 0.14285714285714285, '04476259-n': 0.14285714285714285}",03063599-n,1.0,coffee mug,0.039257511496543884
35,Mug,../Image/All_Cropped\Mug\12.jpg,"{'02948072-n': 0.175383061170578, '07930864-n': 0.11792473495006561, '02815834-n': 0.10548258572816849, '04131690-n': 0.0894523486495018, '03063689-n': 0.07106533646583557, '03690938-n': 0.05588168278336525, '03950228-n': 0.039774198085069656, '04398044-n': 0.026477189734578133, '04522168-n': 0.02146792784333229, '04447861-n': 0.021347859874367714}","{'candle': 0.175383061170578, 'cup': 0.11792473495006561, 'beaker': 0.10548258572816849, 'saltshaker': 0.0894523486495018, 'coffeepot': 0.07106533646583557, 'lotion': 0.05588168278336525, 'pitcher': 0.039774198085069656, 'teapot': 0.026477189734578133, 'vase': 0.02146792784333229, 'toilet seat': 0.021347859874367714}","{'02948072-n': 0.1, '07930864-n': 0.05555555555555555, '02815834-n': 0.16666666666666666, '04131690-n': 0.14285714285714285, '03063689-n': 0.16666666666666666, '03690938-n': 0.125, '03950228-n': 0.2, '04398044-n': 0.16666666666666666, '04522168-n': 0.16666666666666666, '04447861-n': 0.1}",02948072-n,0.1,"candle, taper, wax light",0.175383061170578
36,Mug,../Image/All_Cropped\Mug\13.jpg,"{'07892512-n': 0.29956552386283875, '07920052-n': 0.19793841242790222, '02823750-n': 0.12093503028154373, '07930864-n': 0.0827726200222969, '03950228-n': 0.05756958946585655, '03443371-n': 0.05422012507915497, '04560804-n': 0.051888804882764816, '04579145-n': 0.04219064861536026, '03063599-n': 0.012441382743418217, '07584110-n': 0.01175479032099247}","{'red wine': 0.29956552386283875, 'espresso': 0.19793841242790222, 'beer glass': 0.12093503028154373, 'cup': 0.0827726200222969, 'pitcher': 0.05756958946585655, 'goblet': 0.05422012507915497, 'water jug': 0.051888804882764816, 'whiskey jug': 0.04219064861536026, 'coffee mug': 0.012441382743418217, 'consomme': 0.01175479032099247}","{'07892512-n': 0.058823529411764705, '07920052-n': 0.0625, '02823750-n': 0.14285714285714285, '07930864-n': 0.05555555555555555, '03950228-n': 0.2, '03443371-n': 0.14285714285714285, '04560804-n': 0.14285714285714285, '04579145-n': 0.14285714285714285, '03063599-n': 1.0, '07584110-n': 0.058823529411764705}",03063599-n,1.0,coffee mug,0.012441382743418217
37,Mug,../Image/All_Cropped\Mug\14.jpg,"{'03950228-n': 0.1983766406774521, '03063689-n': 0.1739313155412674, '03063599-n': 0.14263388514518738, '04398044-n': 0.10595808178186417, '07930864-n': 0.1017395555973053, '04254120-n': 0.09778907895088196, '02948072-n': 0.030804436653852463, '04560804-n': 0.028903089463710785, '15075141-n': 0.019062209874391556, '04557648-n': 0.017303716391324997}","{'pitcher': 0.1983766406774521, 'coffeepot': 0.1739313155412674, 'coffee mug': 0.14263388514518738, 'teapot': 0.10595808178186417, 'cup': 0.1017395555973053, 'soap dispenser': 0.09778907895088196, 'candle': 0.030804436653852463, 'water jug': 0.028903089463710785, 'toilet tissue': 0.019062209874391556, 'water bottle': 0.017303716391324997}","{'03950228-n': 0.2, '03063689-n': 0.16666666666666666, '03063599-n': 1.0, '04398044-n': 0.16666666666666666, '07930864-n': 0.05555555555555555, '04254120-n': 0.14285714285714285, '02948072-n': 0.1, '04560804-n': 0.14285714285714285, '15075141-n': 0.0625, '04557648-n': 0.16666666666666666}",03063599-n,1.0,coffee mug,0.14263388514518738
38,Mug,../Image/All_Cropped\Mug\15.jpg,"{'03063599-n': 0.412300169467926, '03733805-n': 0.400637686252594, '03950228-n': 0.07047343999147415, '03063689-n': 0.037718765437603, '04560804-n': 0.030515247955918312, '07930864-n': 0.01450954657047987, '03764736-n': 0.0043767946772277355, '03992509-n': 0.004096447955816984, '03249569-n': 0.004016334656625986, '03843555-n': 0.0033738519996404648}","{'coffee mug': 0.412300169467926, 'measuring cup': 0.400637686252594, 'pitcher': 0.07047343999147415, 'coffeepot': 0.037718765437603, 'water jug': 0.030515247955918312, 'cup': 0.01450954657047987, 'milk can': 0.0043767946772277355, ""potter's wheel"": 0.004096447955816984, 'drum': 0.004016334656625986, 'oil filter': 0.0033738519996404648}","{'03063599-n': 1.0, '03733805-n': 0.14285714285714285, '03950228-n': 0.2, '03063689-n': 0.16666666666666666, '04560804-n': 0.14285714285714285, '07930864-n': 0.05555555555555555, '03764736-n': 0.14285714285714285, '03992509-n': 0.08333333333333333, '03249569-n': 0.1, '03843555-n': 0.1111111111111111}",03063599-n,1.0,coffee mug,0.412300169467926
39,Mug,../Image/All_Cropped\Mug\16.jpg,"{'03063689-n': 0.29255324602127075, '03063599-n': 0.19635552167892456, '07930864-n': 0.18790291249752045, '03733805-n': 0.1717250496149063, '03950228-n': 0.03663228079676628, '04254120-n': 0.023140890523791313, '04398044-n': 0.013301259838044643, '04579145-n': 0.011572967283427715, '03297495-n': 0.008372791111469269, '04560804-n': 0.007180865854024887}","{'coffeepot': 0.29255324602127075, 'coffee mug': 0.19635552167892456, 'cup': 0.18790291249752045, 'measuring cup': 0.1717250496149063, 'pitcher': 0.03663228079676628, 'soap dispenser': 0.023140890523791313, 'teapot': 0.013301259838044643, 'whiskey jug': 0.011572967283427715, 'espresso maker': 0.008372791111469269, 'water jug': 0.007180865854024887}","{'03063689-n': 0.16666666666666666, '03063599-n': 1.0, '07930864-n': 0.05555555555555555, '03733805-n': 0.14285714285714285, '03950228-n': 0.2, '04254120-n': 0.14285714285714285, '04398044-n': 0.16666666666666666, '04579145-n': 0.14285714285714285, '03297495-n': 0.06666666666666667, '04560804-n': 0.14285714285714285}",03063599-n,1.0,coffee mug,0.19635552167892456
40,Mug,../Image/All_Cropped\Mug\2.jpeg,"{'07930864-n': 0.390311062335968, '03063599-n': 0.2372036576271057, '03950228-n': 0.07769812643527985, '03733805-n': 0.04881971701979637, '03937543-n': 0.04251444339752197, '02909870-n': 0.029972784221172333, '03887697-n': 0.01690201461315155, '04560804-n': 0.016433460637927055, '04409515-n': 0.01514379121363163, '02747177-n': 0.014229992404580116}","{'cup': 0.390311062335968, 'coffee mug': 0.2372036576271057, 'pitcher': 0.07769812643527985, 'measuring cup': 0.04881971701979637, 'pill bottle': 0.04251444339752197, 'bucket': 0.029972784221172333, 'paper towel': 0.01690201461315155, 'water jug': 0.016433460637927055, 'tennis ball': 0.01514379121363163, 'ashcan': 0.014229992404580116}","{'07930864-n': 0.05555555555555555, '03063599-n': 1.0, '03950228-n': 0.2, '03733805-n': 0.14285714285714285, '03937543-n': 0.16666666666666666, '02909870-n': 0.2, '03887697-n': 0.09090909090909091, '04560804-n': 0.14285714285714285, '04409515-n': 0.1, '02747177-n': 0.14285714285714285}",03063599-n,1.0,coffee mug,0.2372036576271057
41,Mug,../Image/All_Cropped\Mug\3.jpg,"{'07930864-n': 0.16305863857269287, '04263257-n': 0.13667838275432587, '03775546-n': 0.1047527864575386, '02909870-n': 0.08051537722349167, '07920052-n': 0.050702888518571854, '03133878-n': 0.035712674260139465, '03920288-n': 0.03410656377673149, '03733805-n': 0.03230949863791466, '04476259-n': 0.031047362834215164, '04493381-n': 0.028754672035574913}","{'cup': 0.16305863857269287, 'soup bowl': 0.13667838275432587, 'mixing bowl': 0.1047527864575386, 'bucket': 0.08051537722349167, 'espresso': 0.050702888518571854, 'Crock Pot': 0.035712674260139465, 'Petri dish': 0.03410656377673149, 'measuring cup': 0.03230949863791466, 'tray': 0.031047362834215164, 'tub': 0.028754672035574913}","{'07930864-n': 0.05555555555555555, '04263257-n': 0.125, '03775546-n': 0.125, '02909870-n': 0.2, '07920052-n': 0.0625, '03133878-n': 0.08333333333333333, '03920288-n': 0.14285714285714285, '03733805-n': 0.14285714285714285, '04476259-n': 0.14285714285714285, '04493381-n': 0.2}",07930864-n,0.05555555555555555,cup,0.16305863857269287
42,Mug,../Image/All_Cropped\Mug\4.jpg,"{'04447861-n': 0.17001093924045563, '04099969-n': 0.1312238872051239, '03527444-n': 0.06934918463230133, '03532672-n': 0.039867889136075974, '01930112-n': 0.030388925224542618, '02787622-n': 0.030238021165132523, '03498962-n': 0.027005795389413834, '03272010-n': 0.02356499433517456, '03047690-n': 0.01923559047281742, '03124043-n': 0.016250452026724815}","{'toilet seat': 0.17001093924045563, 'rocking chair': 0.1312238872051239, 'holster': 0.06934918463230133, 'hook': 0.039867889136075974, 'nematode': 0.030388925224542618, 'banjo': 0.030238021165132523, 'hatchet': 0.027005795389413834, 'electric guitar': 0.02356499433517456, 'clog': 0.01923559047281742, 'cowboy boot': 0.016250452026724815}","{'04447861-n': 0.1, '04099969-n': 0.09090909090909091, '03527444-n': 0.09090909090909091, '03532672-n': 0.1, '01930112-n': 0.07142857142857142, '02787622-n': 0.1, '03498962-n': 0.07692307692307693, '03272010-n': 0.09090909090909091, '03047690-n': 0.1, '03124043-n': 0.09090909090909091}",04447861-n,0.1,toilet seat,0.17001093924045563
43,Mug,../Image/All_Cropped\Mug\5.jpg,"{'07932039-n': 0.34281474351882935, '07930864-n': 0.16010746359825134, '07920052-n': 0.14305096864700317, '03063599-n': 0.10405810177326202, '04560804-n': 0.09918267279863358, '02948072-n': 0.014980629086494446, '03297495-n': 0.0140836201608181, '03950228-n': 0.011637200601398945, '02823750-n': 0.009812215343117714, '03063689-n': 0.0073882355354726315}","{'eggnog': 0.34281474351882935, 'cup': 0.16010746359825134, 'espresso': 0.14305096864700317, 'coffee mug': 0.10405810177326202, 'water jug': 0.09918267279863358, 'candle': 0.014980629086494446, 'espresso maker': 0.0140836201608181, 'pitcher': 0.011637200601398945, 'beer glass': 0.009812215343117714, 'coffeepot': 0.0073882355354726315}","{'07932039-n': 0.05555555555555555, '07930864-n': 0.05555555555555555, '07920052-n': 0.0625, '03063599-n': 1.0, '04560804-n': 0.14285714285714285, '02948072-n': 0.1, '03297495-n': 0.06666666666666667, '03950228-n': 0.2, '02823750-n': 0.14285714285714285, '03063689-n': 0.16666666666666666}",03063599-n,1.0,coffee mug,0.10405810177326202
44,Mug,../Image/All_Cropped\Mug\6.jpg,"{'03063599-n': 0.29529982805252075, '07930864-n': 0.13217903673648834, '04579145-n': 0.09299708157777786, '03843555-n': 0.060771942138671875, '03733805-n': 0.05079454183578491, '03950228-n': 0.04362103343009949, '04442312-n': 0.03164536878466606, '03443371-n': 0.027244681492447853, '02815834-n': 0.02586391381919384, '04560804-n': 0.025590810924768448}","{'coffee mug': 0.29529982805252075, 'cup': 0.13217903673648834, 'whiskey jug': 0.09299708157777786, 'oil filter': 0.060771942138671875, 'measuring cup': 0.05079454183578491, 'pitcher': 0.04362103343009949, 'toaster': 0.03164536878466606, 'goblet': 0.027244681492447853, 'beaker': 0.02586391381919384, 'water jug': 0.025590810924768448}","{'03063599-n': 1.0, '07930864-n': 0.05555555555555555, '04579145-n': 0.14285714285714285, '03843555-n': 0.1111111111111111, '03733805-n': 0.14285714285714285, '03950228-n': 0.2, '04442312-n': 0.07142857142857142, '03443371-n': 0.14285714285714285, '02815834-n': 0.16666666666666666, '04560804-n': 0.14285714285714285}",03063599-n,1.0,coffee mug,0.29529982805252075
45,Mug,../Image/All_Cropped\Mug\7.jpg,"{'04579145-n': 0.7751621603965759, '03063599-n': 0.10663142055273056, '07930864-n': 0.0548238605260849, '07920052-n': 0.0252270195633173, '04560804-n': 0.008402541279792786, '03950228-n': 0.0076868971809744835, '07932039-n': 0.005421679932624102, '04398044-n': 0.0016935140592977405, '02815834-n': 0.0013221417320892215, '07584110-n': 0.0012671902077272534}","{'whiskey jug': 0.7751621603965759, 'coffee mug': 0.10663142055273056, 'cup': 0.0548238605260849, 'espresso': 0.0252270195633173, 'water jug': 0.008402541279792786, 'pitcher': 0.0076868971809744835, 'eggnog': 0.005421679932624102, 'teapot': 0.0016935140592977405, 'beaker': 0.0013221417320892215, 'consomme': 0.0012671902077272534}","{'04579145-n': 0.14285714285714285, '03063599-n': 1.0, '07930864-n': 0.05555555555555555, '07920052-n': 0.0625, '04560804-n': 0.14285714285714285, '03950228-n': 0.2, '07932039-n': 0.05555555555555555, '04398044-n': 0.16666666666666666, '02815834-n': 0.16666666666666666, '07584110-n': 0.058823529411764705}",03063599-n,1.0,coffee mug,0.10663142055273056
46,Mug,../Image/All_Cropped\Mug\8.jpg,"{'07930864-n': 0.4508061110973358, '03950228-n': 0.1353669911623001, '03063599-n': 0.10580989718437195, '02815834-n': 0.07264402508735657, '04560804-n': 0.06231303885579109, '03733805-n': 0.044340215623378754, '04579145-n': 0.03423883765935898, '04522168-n': 0.022608377039432526, '03063689-n': 0.02018672041594982, '02909870-n': 0.015065411105751991}","{'cup': 0.4508061110973358, 'pitcher': 0.1353669911623001, 'coffee mug': 0.10580989718437195, 'beaker': 0.07264402508735657, 'water jug': 0.06231303885579109, 'measuring cup': 0.044340215623378754, 'whiskey jug': 0.03423883765935898, 'vase': 0.022608377039432526, 'coffeepot': 0.02018672041594982, 'bucket': 0.015065411105751991}","{'07930864-n': 0.05555555555555555, '03950228-n': 0.2, '03063599-n': 1.0, '02815834-n': 0.16666666666666666, '04560804-n': 0.14285714285714285, '03733805-n': 0.14285714285714285, '04579145-n': 0.14285714285714285, '04522168-n': 0.16666666666666666, '03063689-n': 0.16666666666666666, '02909870-n': 0.2}",03063599-n,1.0,coffee mug,0.10580989718437195
47,Mug,../Image/All_Cropped\Mug\9.jpeg,"{'04447861-n': 0.16952893137931824, '07930864-n': 0.13085733354091644, '03950228-n': 0.12892088294029236, '04553703-n': 0.09509838372468948, '03733805-n': 0.059845637530088425, '03633091-n': 0.04482637345790863, '02883205-n': 0.030702976509928703, '04493381-n': 0.028880871832370758, '03887697-n': 0.028298184275627136, '15075141-n': 0.023939110338687897}","{'toilet seat': 0.16952893137931824, 'cup': 0.13085733354091644, 'pitcher': 0.12892088294029236, 'washbasin': 0.09509838372468948, 'measuring cup': 0.059845637530088425, 'ladle': 0.04482637345790863, 'bow tie': 0.030702976509928703, 'tub': 0.028880871832370758, 'paper towel': 0.028298184275627136, 'toilet tissue': 0.023939110338687897}","{'04447861-n': 0.1, '07930864-n': 0.05555555555555555, '03950228-n': 0.2, '04553703-n': 0.16666666666666666, '03733805-n': 0.14285714285714285, '03633091-n': 0.2, '02883205-n': 0.07692307692307693, '04493381-n': 0.2, '03887697-n': 0.09090909090909091, '15075141-n': 0.0625}",04447861-n,0.1,toilet seat,0.16952893137931824
48,Banana,../Image/All_Cropped\Banana\1.jpg,"{'07753592-n': 0.9909868836402893, '07717410-n': 0.004841411020606756, '07716358-n': 0.0019740413408726454, '07749582-n': 0.0007085077231749892, '07716906-n': 0.0005543793085962534, '07754684-n': 0.00027007496100850403, '07718472-n': 0.00021768831356894225, '07753275-n': 8.91596864676103e-05, '03065424-n': 8.437685755779967e-05, '07717556-n': 7.063033262966201e-05}","{'banana': 0.9909868836402893, 'acorn squash': 0.004841411020606756, 'zucchini': 0.0019740413408726454, 'lemon': 0.0007085077231749892, 'spaghetti squash': 0.0005543793085962534, 'jackfruit': 0.00027007496100850403, 'cucumber': 0.00021768831356894225, 'pineapple': 8.91596864676103e-05, 'coil': 8.437685755779967e-05, 'butternut squash': 7.063033262966201e-05}","{'07753592-n': 1.0, '07717410-n': 0.14285714285714285, '07716358-n': 0.14285714285714285, '07749582-n': 0.25, '07716906-n': 0.14285714285714285, '07754684-n': 0.3333333333333333, '07718472-n': 0.2, '07753275-n': 0.3333333333333333, '03065424-n': 0.09090909090909091, '07717556-n': 0.14285714285714285}",07753592-n,1.0,banana,0.9909868836402893
49,Banana,../Image/All_Cropped\Banana\10.jpg,"{'07753592-n': 0.9002373814582825, '07718472-n': 0.04285508394241333, '03532672-n': 0.027286473661661148, '03786901-n': 0.008891426958143711, '03633091-n': 0.0029627536423504353, '07716358-n': 0.0027755044866353273, '01739381-n': 0.0014965042937546968, '07720875-n': 0.0008450597524642944, '03680355-n': 0.00079751928569749, '07714990-n': 0.0007311388617381454}","{'banana': 0.9002373814582825, 'cucumber': 0.04285508394241333, 'hook': 0.027286473661661148, 'mortar': 0.008891426958143711, 'ladle': 0.0029627536423504353, 'zucchini': 0.0027755044866353273, 'vine snake': 0.0014965042937546968, 'bell pepper': 0.0008450597524642944, 'Loafer': 0.00079751928569749, 'broccoli': 0.0007311388617381454}","{'07753592-n': 1.0, '07718472-n': 0.2, '03532672-n': 0.07142857142857142, '03786901-n': 0.07692307692307693, '03633091-n': 0.07692307692307693, '07716358-n': 0.14285714285714285, '01739381-n': 0.05555555555555555, '07720875-n': 0.125, '03680355-n': 0.07692307692307693, '07714990-n': 0.16666666666666666}",07753592-n,1.0,banana,0.9002373814582825
